icao,iata,name,city,state,country,elevation,lat,lon,tz
OEHL,HAS,Hail Airport,,Ḩāʼil,SA,3331,27.43790054,41.68629837,Asia/Riyadh
OEJB,QJB,Jubail Airport,Jubail,Eastern-Province,SA,26,27.03899956,49.40510178,Asia/Riyadh
OEJN,JED,King Abdulaziz International Airport,Jeddah,Makkah,SA,48,21.67959976,39.15650177,Asia/Riyadh
OEKK,HBT,King Khaled Military City Airport,King Khaled Military City,,SA,1352,27.90089989,45.52819824,Asia/Riyadh
OEKM,KMX,King Khaled Air Base,,,SA,6778,18.29730034,42.80350113,Asia/Riyadh
OEMA,MED,Prince Mohammad Bin Abdulaziz Airport,Medina,Al-Madīnah-al-Munawwarah,SA,2151,24.55340004,39.70510101,Asia/Riyadh
OENG,EAM,Nejran Airport,,,SA,3982,17.6114006,44.4192009,Asia/Riyadh
OEPA,AQI,Hafr Al Batin Airport,Qaisumah,Eastern-Province,SA,1174,28.33519936,46.12509918,Asia/Riyadh
OEPS,AKH,Prince Sultan Air Base,,Ar-Riyāḑ,SA,1651,24.06270027,47.58050156,Asia/Riyadh
OERF,RAH,Rafha Domestic Airport,Rafha,Northern-Borders,SA,1474,29.62639999,43.49060059,Asia/Riyadh
OERK,RUH,King Khaled International Airport,Riyadh,,SA,2049,24.95759964,46.69879913,Asia/Riyadh
OERR,RAE,Arar Domestic Airport,Arar,Northern-Borders,SA,1813,30.90660095,41.13819885,Asia/Riyadh
OERY,XXN,Riyadh Air Base,Riyadh,Ar-Riyāḑ,SA,2082,24.70980072,46.72520065,Asia/Riyadh
OESH,SHW,Sharurah Airport,,,SA,2363,17.46689987,47.12139893,Asia/Riyadh
OESK,AJF,Al-Jawf Domestic Airport,Al-Jawf,Al-Jawf,SA,2261,29.78510094,40.09999847,Asia/Riyadh
OESL,SLF,Sulayel Airport,,Ar-Riyāḑ,SA,2021,20.4647007,45.61959839,Asia/Riyadh
OETB,TUU,Tabuk Airport,,Tabuk,SA,2551,28.36540031,36.6189003,Asia/Riyadh
OETF,TIF,Taif Airport,,Makkah,SA,4848,21.48340034,40.54430008,Asia/Riyadh
OETR,TUI,Turaif Domestic Airport,,Northern-Borders,SA,2803,31.69269943,38.73120117,Asia/Riyadh
OEWD,WAE,Wadi Al Dawasir Airport,,Ar-Riyāḑ,SA,2062,20.50429916,45.19960022,Asia/Riyadh
OEWJ,EJH,Al Wajh Domestic Airport,Al Wajh,Tabuk,SA,66,26.19860077,36.47639847,Asia/Riyadh
OEYN,YNB,Yenbo Airport,,Al-Madīnah-al-Munawwarah,SA,26,24.14419937,38.06340027,Asia/Riyadh
OEZL,ZUL,Zilfi Airport,Zilfi,Ar-Riyāḑ,SA,1900,26.35000038,44.83300018,Asia/Riyadh
OIAA,ABD,Abadan Airport,Abadan,Khuzestan,IR,10,30.37109947,48.22829819,Asia/Tehran
OIAD,DEF,Dezful Airport,,Khuzestan,IR,474,32.43439865,48.39759827,Asia/Tehran
OIAJ,OMI,Omidiyeh Airport,Omidiyeh,Khuzestan,IR,85,30.83519936,49.53490067,Asia/Tehran
OIAM,MRX,Mahshahr Airport,,Khuzestan,IR,8,30.55620003,49.15190125,Asia/Tehran
OIAW,AWZ,Ahwaz Airport,Ahwaz,Khuzestan,IR,66,31.33740044,48.76200104,Asia/Tehran
OIBA,AEU,Abumusa Island Airport,,Hormozgan,IR,23,25.8757,55.03300095,Asia/Tehran
OIBB,BUZ,Bushehr Airport,Bushehr,Bushehr,IR,68,28.94479942,50.83459854,Asia/Tehran
OIBI,AOY,Asaloyeh Airport,Asaloyeh,,IR,15,27.48139954,52.6155014,Asia/Tehran
OIBJ,KNR,Jam Airport,Kangan,Bushehr,IR,2173,27.82049942,52.35219955,Asia/Tehran
OIBK,KIH,Kish International Airport,Kish Island,Hormozgan,IR,101,26.52619934,53.98020172,Asia/Tehran
OIBL,BDH,Bandar Lengeh Airport,Bandar Lengeh,Hormozgan,IR,67,26.53199959,54.82479858,Asia/Tehran
OIBP,YEH,Persian Gulf International Airport,Asalouyeh,Bushehr,IR,27,27.37960052,52.73770142,Asia/Tehran
OIBQ,KHK,Khark Island Airport,,Bushehr,IR,17,29.26029968,50.32389832,Asia/Tehran
OIBS,SXI,Sirri Island Airport,,Hormozgan,IR,43,25.90889931,54.53939819,Asia/Tehran
OIBV,LVP,Lavan Island Airport,,Hormozgan,IR,76,26.81030083,53.35630035,Asia/Tehran
OICC,KSH,Shahid Ashrafi Esfahani Airport,Kermanshah,Kermānshāh,IR,4307,34.34590149,47.15810013,Asia/Tehran
OICI,IIL,Ilam Airport,Ilam,Īlām,IR,4404,33.58660126,46.40480042,Asia/Tehran
OICK,KHD,Khoram Abad Airport,,Lorestān,IR,3782,33.4353981,48.28290176,Asia/Tehran
OICS,SDG,Sanandaj Airport,,Kordestān,IR,4522,35.2458992,47.00920105,Asia/Tehran
OIFE,IFH,Hesa Airport,Hesa,Isfahan,IR,5256,32.92890167,51.56110001,Asia/Tehran
OIFM,IFN,Esfahan Shahid Beheshti International Airport,Isfahan,Isfahan,IR,5059,32.75080109,51.86130142,Asia/Tehran
OIFS,CQD,Shahrekord Airport,Shahrekord,Chaharmahal-and-Bakhtiari,IR,6723,32.29719925,50.84220123,Asia/Tehran
OIGG,RAS,Sardar-e-Jangal Airport,Rasht,Gīlān,IR,-40,37.323333,49.617778,Asia/Tehran
OIHH,HDM,Hamadan Airport,Hamadan,Hamadān,IR,5755,34.86920166,48.55250168,Asia/Tehran
OIHR,AJK,Arak Airport,Araak,Markazi,IR,5440,34.13809967,49.84730148,Asia/Tehran
OIIE,IKA,Imam Khomeini International Airport,Tehran,Tehrān,IR,3305,35.41609955,51.15219879,Asia/Tehran
OIII,THR,Mehrabad International Airport,Tehran,Tehrān,IR,3962,35.68920136,51.31340027,Asia/Tehran
OIKB,BND,Bandar Abbas International Airport,Bandar Abbas,Hormozgan,IR,22,27.21829987,56.37779999,Asia/Tehran
OIKK,KER,Kerman Airport,Kerman,Kerman,IR,5741,30.27440071,56.9510994,Asia/Tehran
OIKM,BXR,Bam Airport,,Kerman,IR,3231,29.08419991,58.45000076,Asia/Tehran
OIKP,HDR,Havadarya Airport,Havadarya,Hormozgan,IR,19,27.1583004,56.17250061,Asia/Tehran
OIKR,RJN,Rafsanjan Airport,,Kerman,IR,5298,30.29770088,56.05110168,Asia/Tehran
OIKY,SYJ,Sirjan Airport,,Kerman,IR,5846,29.55089951,55.67269897,Asia/Tehran
OIMB,XBJ,Birjand Airport,Birjand,Khorāsān-e-Jonūbī,IR,4952,32.89810181,59.26610184,Asia/Tehran
OIMC,CKT,Sarakhs Airport,Sarakhs,Razavi-Khorasan,IR,945,36.50120163,61.06489944,Asia/Tehran
OIMJ,RUD,Shahroud Airport,,Semnān,IR,4215,36.4253006,55.10419846,Asia/Tehran
OIMM,MHD,Mashhad International Airport,Mashhad,Razavi-Khorasan,IR,3263,36.23519897,59.64099884,Asia/Tehran
OIMN,BJB,Bojnord Airport,Bojnord,Khorāsān-e-Shomālī,IR,3499,37.49300003,57.30820084,Asia/Tehran
OIMS,AFZ,Sabzevar National Airport,Sabzevar,Razavi-Khorasan,IR,3010,36.16809845,57.59519959,Asia/Tehran
OIMT,TCX,Tabas Airport,Tabas,Yazd,IR,2312,33.6678009,56.8927002,Asia/Tehran
OINB,BBL,Babolsar Airport,Babolsar,Māzandarān,IR,-49,36.72000122,52.65000153,Asia/Tehran
OING,GBT,Gorgan Airport,Gorgan,Māzandarān,IR,-24,36.90940094,54.40129852,Asia/Tehran
OINJ,BSM,Bishe Kola Air Base,Amol,Māzandarān,IR,-79,36.65510178,52.34960175,Asia/Tehran
OINN,NSH,Noshahr Airport,,Māzandarān,IR,-61,36.66329956,51.46469879,Asia/Tehran
OINR,RZR,Ramsar Airport,,Māzandarān,IR,-70,36.90990067,50.67959976,Asia/Tehran
OINZ,SRY,Dasht-e Naz Airport,Sari,Māzandarān,IR,35,36.63579941,53.1935997,Asia/Tehran
OISF,FAZ,Fasa Airport,Fasa,Fars,IR,4261,28.89179993,53.72330093,Asia/Tehran
OISL,LRR,Lar Airport,Lar,Fars,IR,2641,27.67469978,54.38330078,Asia/Tehran
OISS,SYZ,Shiraz Shahid Dastghaib International Airport,Shiraz,Fars,IR,4920,29.53919983,52.58980179,Asia/Tehran
OITK,KHY,Khoy Airport,Khoy,Āz̄ārbāyjān-e-Gharbī,IR,3981,38.42750168,44.97359848,Asia/Tehran
OITL,ADU,Ardabil Airport,Ardabil,Ardabīl,IR,4315,38.32569885,48.42440033,Asia/Tehran
OITM,ACP,Sahand Airport,Maragheh,East-Azerbaijan,IR,4396,37.34799957,46.12789917,Asia/Tehran
OITP,PFQ,Parsabade Moghan Airport,Parsabad,Ardabīl,IR,251,39.60359955,47.88150024,Asia/Tehran
OITR,OMH,Urmia Airport,Urmia,Āz̄ārbāyjān-e-Gharbī,IR,4343,37.66809845,45.06869888,Asia/Tehran
OITT,TBZ,Tabriz International Airport,Tabriz,East-Azerbaijan,IR,4459,38.13389969,46.23500061,Asia/Tehran
OIYY,AZD,Shahid Sadooghi Airport,Yazd,Yazd,IR,4054,31.9048996,54.2765007,Asia/Tehran
OIZB,ACZ,Zabol Airport,,Sistan-and-Baluchestan,IR,1628,31.09830093,61.54389954,Asia/Tehran
OIZC,ZBR,Konarak Airport,Chabahar,Sistan-and-Baluchestan,IR,43,25.44330025,60.38209915,Asia/Tehran
OIZH,ZAH,Zahedan International Airport,Zahedan,Sistan-and-Baluchestan,IR,4564,29.47570038,60.90620041,Asia/Tehran
OJAI,AMM,Queen Alia International Airport,Amman,Amman,JO,2395,31.72260094,35.99319839,Asia/Amman
OJAM,ADJ,Amman-Marka International Airport,Amman,Amman,JO,2555,31.97270012,35.99160004,Asia/Amman
OJAQ,AQJ,Aqaba King Hussein International Airport,Aqaba,Aqaba,JO,175,29.61160088,35.01810074,Asia/Amman
OJMF,OMF,King Hussein Air College,Mafraq,Mafraq,JO,2240,32.35639954,36.25920105,Asia/Amman
OK03,DWN,Downtown Airpark,Oklahoma City,Oklahoma,US,1180,35.44919968,-97.53309631,America/Chicago
OKBK,KWI,Kuwait International Airport,Kuwait City,,KW,206,29.22660065,47.96889877,Asia/Kuwait
OLBA,BEY,Beirut Rafic Hariri International Airport,Beirut,Mont-Liban,LB,87,33.82089996,35.48839951,Asia/Beirut
OLKA,KYE,Rene Mouawad Air Base,Tripoli,Liban-Nord,LB,75,34.58929825,36.01129913,Asia/Beirut
OMAA,AUH,Abu Dhabi International Airport,Abu Dhabi,Abu-Dhabi,AE,88,24.43300056,54.65110016,Asia/Dubai
OMAD,AZI,Bateen Airport,,Abu-Dhabi,AE,16,24.42830086,54.45809937,Asia/Dubai
OMAL,AAN,Al Ain International Airport,Al Ain,Abu-Dhabi,AE,869,24.26169968,55.60919952,Asia/Dubai
OMAM,DHF,Al Dhafra Air Base,,Abu-Dhabi,AE,77,24.24819946,54.54769897,Asia/Dubai
OMDB,DXB,Dubai International Airport,Dubai,Dubai,AE,34,25.25279999,55.36439896,Asia/Dubai
OMDM,NHD,Al Minhad Air Base,Dubai,Dubai,AE,165,25.02680016,55.36619949,Asia/Dubai
OMDW,DWC,Al Maktoum International Airport,Jebel Ali,Dubai,AE,114,24.89666667,55.16138889,Asia/Dubai
OMFJ,FJR,Fujairah International Airport,,Al-Fujayrah,AE,152,25.11219978,56.32400131,Asia/Dubai
OMRK,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,Raʼs-al-Khaymah,AE,102,25.6135006,55.93880081,Asia/Dubai
OMSJ,SHJ,Sharjah International Airport,Sharjah,Ash-Shāriqah,AE,111,25.32859993,55.51720047,Asia/Dubai
OOBR,RMB,Buraimi Airport,Buraimi,Al-Buraimi,OM,970,24.2329998,55.78300095,Asia/Muscat
OOFD,FAU,Fahud Airport,Fahud,Az̧-Z̧āhirah,OM,552,22.35475932,56.48414612,Asia/Muscat
OOGB,RNM,Qarn Alam Airport,Ghaba,Al-Wusţa,OM,443,21.38299942,57.04999924,Asia/Muscat
OOKB,KHS,Khasab Air Base,Khasab,Musandam,OM,100,26.17099953,56.24060059,Asia/Muscat
OOLK,LKW,Lekhwair Airport,,Az̧-Z̧āhirah,OM,354,22.80498468,55.37336826,Asia/Muscat
OOMA,MSH,Masirah Air Base,Masirah,Southeastern-Governorate,OM,64,20.67539978,58.89049912,Asia/Muscat
OOMS,MCT,Muscat International Airport,Muscat,Muscat,OM,48,23.59329987,58.28440094,Asia/Muscat
OOMX,OMM,Marmul Airport,Marmul,Dhofar,OM,925,18.13599968,55.18209839,Asia/Muscat
OOSA,SLL,Salalah Airport,Salalah,Dhofar,OM,73,17.0387001,54.09130096,Asia/Muscat
OOSR,SUH,Sur Airport,Sur,Southeastern-Governorate,OM,20,22.53300095,59.48300171,Asia/Muscat
OOTH,TTH,Thumrait Air Base,Thumrait,Dhofar,OM,1570,17.66600037,54.02460098,Asia/Muscat
OP17,DDU,Dadu West Airport,Dadu,Sindh,PK,128,26.74080086,67.66660309,Asia/Karachi
OPAB,AAW,Abbottabad Airport,Abbottabad,Khyber-Pakhtunkhwa,PK,4072,34.20000076,73.25,Asia/Karachi
OPBG,BHW,Bhagatanwala Airport,Bhagatanwala,Punjab,PK,600,32.05609894,72.9484024,Asia/Karachi
OPBN,BNP,Bannu Airport,Bannu,Khyber-Pakhtunkhwa,PK,1325,32.97290039,70.5279007,Asia/Karachi
OPBR,WGB,Bahawalnagar Airport,Bahawalnagar,Punjab,PK,500,29.94630051,73.24909973,Asia/Karachi
OPBW,BHV,Bahawalpur Airport,Bahawalpur,Punjab,PK,392,29.34810066,71.71800232,Asia/Karachi
OPCH,CJL,Chitral Airport,Chitral,Khyber-Pakhtunkhwa,PK,4920,35.88660049,71.80059814,Asia/Karachi
OPCL,CHB,Chilas Airport,Chilas,Gilgit-Baltistan,PK,4146,35.42670059,74.08170319,Asia/Karachi
OPDB,DBA,Dalbandin Airport,Dalbandin,Balochistān,PK,2800,28.87829971,64.39980316,Asia/Karachi
OPDG,DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Punjab,PK,492,29.96100044,70.48590088,Asia/Karachi
OPDI,DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Khyber-Pakhtunkhwa,PK,594,31.90940094,70.89659882,Asia/Karachi
OPFA,LYP,Faisalabad International Airport,Faisalabad,Punjab,PK,591,31.36499977,72.99479675,Asia/Karachi
OPGD,GWD,Gwadar International Airport,Gwadar,Balochistān,PK,36,25.23329926,62.32949829,Asia/Karachi
OPGT,GIL,Gilgit Airport,Gilgit,Gilgit-Baltistan,PK,4796,35.91880035,74.33360291,Asia/Karachi
OPJA,JAG,Shahbaz Air Base,Jacobabad,Sindh,PK,185,28.28420067,68.4496994,Asia/Karachi
OPJI,JIW,Jiwani Airport,Jiwani,Balochistān,PK,186,25.06780052,61.80540085,Asia/Karachi
OPKC,KHI,Jinnah International Airport,Karachi,Sindh,PK,100,24.90649986,67.16079712,Asia/Karachi
OPKD,HDD,Hyderabad Airport,Hyderabad,Sindh,PK,130,25.31809998,68.3660965,Asia/Karachi
OPKH,KDD,Khuzdar Airport,Khuzdar,Balochistān,PK,4012,27.79059982,66.64730072,Asia/Karachi
OPKL,KBH,Kalat Airport,Kalat,Balochistān,PK,6100,29.13333321,66.51667023,Asia/Karachi
OPKT,OHT,Kohat Airport,Kohat,Khyber-Pakhtunkhwa,PK,1650,33.56999969,71.44000244,Asia/Karachi
OPLA,LHE,Alama Iqbal International Airport,Lahore,Punjab,PK,712,31.52160072,74.4036026,Asia/Karachi
OPLL,LRG,Loralai Airport,Loralai,Balochistān,PK,4631,30.35549927,68.6135025,Asia/Karachi
OPMA,XJM,Mangla Airport,Mangla,Punjab,PK,902,33.05009842,73.63839722,Asia/Karachi
OPMF,MFG,Muzaffarabad Airport,Muzaffarabad,Azad-Kashmir,PK,2691,34.3390007,73.50859833,Asia/Karachi
OPMI,MWD,Mianwali Air Base,Mianwali,Punjab,PK,690,32.56309891,71.5707016,Asia/Karachi
OPMJ,MJD,Moenjodaro Airport,Moenjodaro,Sindh,PK,154,27.33519936,68.14309692,Asia/Karachi
OPMK,MPD,Mirpur Khas Air Base,Mirpur Khas,Sindh,PK,60,25.68250084,69.07279968,Asia/Karachi
OPMT,MUX,Multan International Airport,Multan,Punjab,PK,403,30.20319939,71.4190979,Asia/Karachi
OPNH,WNS,Nawabshah Airport,Nawabash,Sindh,PK,95,26.21940041,68.39009857,Asia/Karachi
OPNK,NHS,Nushki Airport,Nushki,Balochistān,PK,3200,29.53899956,66.02330017,Asia/Karachi
OPOR,ORW,Ormara Airport,Ormara Raik,Balochistān,PK,10,25.27470016,64.58599854,Asia/Karachi
OPPC,PAJ,Parachinar Airport,Parachinar,FATA,PK,5800,33.90209961,70.07160187,Asia/Karachi
OPPG,PJG,Panjgur Airport,Panjgur,Balochistān,PK,3289,26.9545002,64.13249969,Asia/Karachi
OPPI,PSI,Pasni Airport,Pasni,Balochistān,PK,33,25.29050064,63.3451004,Asia/Karachi
OPPS,PEW,Peshawar International Airport,Peshawar,Khyber-Pakhtunkhwa,PK,1158,33.9939003,71.51460266,Asia/Karachi
OPQT,UET,Quetta International Airport,Quetta,Balochistān,PK,5267,30.25139999,66.93779755,Asia/Karachi
OPRK,RYK,Shaikh Zaid Airport,Rahim Yar Khan,Punjab,PK,271,28.38389969,70.27960205,Asia/Karachi
OPRN,ISB,Benazir Bhutto International Airport,Islamabad,Punjab,PK,1668,33.61669922,73.09919739,Asia/Karachi
OPRT,RAZ,Rawalakot Airport,Rawalakot,Azad-Kashmir,PK,5479,33.84970093,73.79810333,Asia/Karachi
OPSB,SBQ,Sibi Airport,Sibi,Balochistān,PK,436,29.57119942,67.84790039,Asia/Karachi
OPSD,KDU,Skardu Airport,Skardu,Gilgit-Baltistan,PK,7316,35.33549881,75.53600311,Asia/Karachi
OPSK,SKZ,Sukkur Airport,Mirpur Khas,Sindh,PK,196,27.72200012,68.79170227,Asia/Karachi
OPSN,SYW,Sehwan Sharif Airport,Sehwan Sharif,Sindh,PK,121,26.47310066,67.71720123,Asia/Karachi
OPSR,SGI,Mushaf Air Base,Sargodha,Punjab,PK,614,32.04859924,72.66500092,Asia/Karachi
OPSS,SDT,Saidu Sharif Airport,Saidu Sharif,Khyber-Pakhtunkhwa,PK,3183,34.81359863,72.35279846,Asia/Karachi
OPST,SKT,Sialkot Airport,Sialkot,Punjab,PK,837,32.53555679,74.3638916,Asia/Karachi
OPSU,SUL,Sui Airport,Sui,Balochistān,PK,763,28.64509964,69.17690277,Asia/Karachi
OPSW,SWN,Sahiwal Airport,Sahiwal,Punjab,PK,570,31.88944435,72.39167023,Asia/Karachi
OPTA,TLB,Tarbela Dam Airport,Tarbela,Khyber-Pakhtunkhwa,PK,1114,33.98609924,72.61139679,Asia/Karachi
OPTH,BDN,Talhar Airport,Badin,Sindh,PK,28,24.84149933,68.83840179,Asia/Karachi
OPTT,TFT,Taftan Airport,Taftan,Balochistān,PK,2742,28.96419907,61.59540176,Asia/Karachi
OPTU,TUK,Turbat International Airport,Turbat,Balochistān,PK,498,25.9864006,63.03020096,Asia/Karachi
OPWN,WAF,Wana Airport,Waana,FATA,PK,4550,32.30469894,69.57039642,Asia/Karachi
OPZB,PZH,Zhob Airport,Fort Sandeman,Balochistān,PK,4728,31.35840034,69.46360016,Asia/Karachi
ORAA,IQA,Al Asad Air Base,Hit,Anbar,IQ,618,33.78559875,42.44120026,Asia/Baghdad
ORBB,BMN,Bamarni Airport,Bamarni,Dahūk,IQ,3455,37.09880066,43.26660156,Asia/Baghdad
ORBI,BGW,Baghdad International Airport,Baghdad,Baghdad,IQ,114,33.26250076,44.23460007,Asia/Baghdad
ORBM,OSB,Mosul International Airport,Mosul,Nīnawa,IQ,719,36.30580139,43.1473999,Asia/Baghdad
ORER,EBL,Erbil International Airport,Arbil,Arbīl,IQ,1341,36.23759842,43.96319962,Asia/Baghdad
ORKK,KIK,Kirkuk Air Base,Kirkuk,Kirkuk,IQ,1061,35.4695015,44.34889984,Asia/Baghdad
ORMM,BSR,Basrah International Airport,Basrah,Basra,IQ,11,30.54910088,47.66210175,Asia/Baghdad
ORQW,RQW,Qayyarah West Airport,Qayyarah,Nīnawa,IQ,749,35.76720047,43.12509918,Asia/Baghdad
ORSU,ISU,Sulaymaniyah International Airport,Sulaymaniyah,As-Sulaymānīyah,IQ,2494,35.5617485,45.31673813,Asia/Baghdad
OSAP,ALP,Aleppo International Airport,Aleppo,Aleppo,SY,1276,36.18069839,37.22439957,Asia/Damascus
OSDI,DAM,Damascus International Airport,Damascus,Rif-dimashq,SY,2020,33.41149902,36.5155983,Asia/Damascus
OSDZ,DEZ,Deir ez-Zor Airport,Deir ez-Zor,Deir-ez-Zor,SY,700,35.28540039,40.17599869,Asia/Damascus
OSKL,KAC,Kamishly Airport,Kamishly,Al-Hasakah,SY,1480,37.02059937,41.19139862,Asia/Damascus
OSLK,LTK,Bassel Al-Assad International Airport,Latakia,Latakia,SY,157,35.40110016,35.94869995,Asia/Damascus
OSPR,PMS,Palmyra Airport,,Homs,SY,1322,34.55739975,38.31689835,Asia/Damascus
OTBD,DOH,Doha International Airport,Doha,Baladīyat-ad-Dawḩah,QA,35,25.26110077,51.56510162,Asia/Qatar
OTBH,IUD,Al Udeid Air Base,Ar Rayyan,Baladīyat-ar-Rayyān,QA,130,25.11730003,51.31499863,Asia/Qatar
OYAA,ADE,Aden International Airport,Aden,Aden,YE,7,12.8295002,45.02880096,Asia/Aden
OYAT,AXK,Ataq Airport,,Shabwah,YE,3735,14.55130005,46.82619858,Asia/Aden
OYBN,BHN,Beihan Airport,,Shabwah,YE,3800,14.78199959,45.7201004,Asia/Aden
OYGD,AAY,Al Ghaidah International Airport,,Al-Mahrah,YE,134,16.19169998,52.17499924,Asia/Aden
OYHD,HOD,Hodeidah International Airport,Hodeida,Al-Hudaydah,YE,41,14.75300026,42.97629929,Asia/Aden
OYMB,MYN,Mareb Airport,Mareb,Ma’rib,YE,3300,15.46920013,45.32690048,Asia/Aden
OYQN,IHN,Qishn Airport,Qishn,Al-Mahrah,YE,98,15.41699982,51.68299866,Asia/Aden
OYRN,RIY,Mukalla International Airport,Riyan,Muḩāfaz̧at-Ḩaḑramawt,YE,54,14.66259956,49.375,Asia/Aden
OYSH,SYE,Sadah Airport,Sadah,Şa‘dah,YE,5938,16.96699905,43.73300171,Asia/Aden
OYSN,SAH,Sana'a International Airport,Sana'a,Amanat-Al-Asimah,YE,7216,15.47630024,44.21969986,Asia/Aden
OYSQ,SCT,Socotra International Airport,Socotra Islands,Soqatra,YE,146,12.63070011,53.90579987,Asia/Aden
OYSY,GXF,Sayun International Airport,Sayun,Muḩāfaz̧at-Ḩaḑramawt,YE,2097,15.96609974,48.78829956,Asia/Aden
OYTZ,TAI,Ta'izz International Airport,Ta'izz,Ta‘izz,YE,4838,13.68599987,44.13909912,Asia/Aden
PAAK,AKB,Atka Airport,Atka,Alaska,US,57,52.22029877,-174.2059937,America/Adak
PAAL,PML,Port Moller Airport,Cold Bay,Alaska,US,20,56.00600052,-160.5610046,America/Anchorage
PAAQ,PAQ,Palmer Municipal Airport,Palmer,Alaska,US,242,61.59489822,-149.0890045,America/Anchorage
PABA,BTI,Barter Island LRRS Airport,Barter Island Lrrs,Alaska,US,2,70.13400269,-143.5820007,America/Anchorage
PABE,BET,Bethel Airport,Bethel,Alaska,US,126,60.77980042,-161.8379974,America/Anchorage
PABG,BVU,Beluga Airport,Beluga,Alaska,US,130,61.17219925,-151.0440063,America/Anchorage
PABI,BIG,Allen Army Airfield,Delta Junction Ft Greely,Alaska,US,1291,63.99449921,-145.7220001,America/Anchorage
PABL,BKC,Buckland Airport,Buckland,Alaska,US,31,65.9815979,-161.1490021,America/Anchorage
PABM,BMX,Big Mountain Airport,Big Mountain,Alaska,US,663,59.36119843,-155.2590027,America/Anchorage
PABR,BRW,Wiley Post Will Rogers Memorial Airport,Barrow,Alaska,US,44,71.28540039,-156.7660065,America/Anchorage
PABT,BTT,Bettles Airport,Bettles,Alaska,US,647,66.91390228,-151.529007,America/Anchorage
PACD,CDB,Cold Bay Airport,Cold Bay,Alaska,US,96,55.20610046,-162.7250061,America/Anchorage
PACE,CEM,Central Airport,Central,Alaska,US,937,65.57379913,-144.7830048,America/Anchorage
PACH,CHU,Chuathbaluk Airport,Chuathbaluk,Alaska,US,244,61.57910156,-159.2160034,America/Anchorage
PACI,CIK,Chalkyitsik Airport,Chalkyitsik,Alaska,US,544,66.64499664,-143.7400055,America/Anchorage
PACM,SCM,Scammon Bay Airport,Scammon Bay,Alaska,US,14,61.84529877,-165.5709991,America/Anchorage
PACR,IRC,Circle City /New/ Airport,Circle,Alaska,US,613,65.83049774,-144.076004,America/Anchorage
PACV,CDV,Merle K (Mudhole) Smith Airport,Cordova,Alaska,US,54,60.4917984,-145.4779968,America/Anchorage
PACZ,CZF,Cape Romanzof LRRS Airport,Cape Romanzof,Alaska,US,464,61.78030014,-166.0390015,America/Anchorage
PADE,DRG,Deering Airport,Deering,Alaska,US,21,66.06960297,-162.7660065,America/Anchorage
PADG,RDB,Red Dog Airport,Red Dog,Alaska,US,969,68.03209686,-162.8990021,America/Nome
PADK,ADK,Adak Airport,Adak Island,Alaska,US,18,51.87799835,-176.6459961,America/Adak
PADL,DLG,Dillingham Airport,Dillingham,Alaska,US,81,59.04470062,-158.5050049,America/Anchorage
PADQ,ADQ,Kodiak Airport,Kodiak,Alaska,US,78,57.75,-152.4940033,America/Anchorage
PADU,DUT,Unalaska Airport,Unalaska,Alaska,US,22,53.90010071,-166.5440063,America/Anchorage
PAED,EDF,Elmendorf Air Force Base,Anchorage,Alaska,US,212,61.25099945,-149.8070068,America/Anchorage
PAEE,EEK,Eek Airport,Eek,Alaska,US,12,60.21367264,-162.0438843,America/Anchorage
PAEH,EHM,Cape Newenham LRRS Airport,Cape Newenham,Alaska,US,541,58.64640045,-162.0630035,America/Anchorage
PAEI,EIL,Eielson Air Force Base,Fairbanks,Alaska,US,547,64.66570282,-147.102005,America/Anchorage
PAEM,EMK,Emmonak Airport,Emmonak,Alaska,US,13,62.78609848,-164.4909973,America/Anchorage
PAEN,ENA,Kenai Municipal Airport,Kenai,Alaska,US,99,60.57310104,-151.2449951,America/Anchorage
PAFA,FAI,Fairbanks International Airport,Fairbanks,Alaska,US,439,64.81510162,-147.8560028,America/Anchorage
PAFB,FBK,Ladd AAF Airfield,Fairbanks/Ft Wainwright,Alaska,US,454,64.83750153,-147.6139984,America/Anchorage
PAFE,AFE,Kake Airport,Kake,Alaska,US,172,56.96139908,-133.9100037,America/Anchorage
PAFM,ABL,Ambler Airport,Ambler,Alaska,US,334,67.10630035,-157.8569946,America/Anchorage
PAFV,FMC,Five Mile Airport,Five Mile,Alaska,US,510,65.92700195,-149.8399963,America/Anchorage
PAGA,GAL,Edward G. Pitka Sr Airport,Galena,Alaska,US,153,64.73619843,-156.9369965,America/Anchorage
PAGK,GKN,Gulkana Airport,Gulkana,Alaska,US,1586,62.1548996,-145.4570007,America/Anchorage
PAGL,GLV,Golovin Airport,Golovin,Alaska,US,59,64.55049896,-163.0070038,America/Anchorage
PAGM,GAM,Gambell Airport,Gambell,Alaska,US,27,63.76679993,-171.7330017,America/Anchorage
PAGS,GST,Gustavus Airport,Gustavus,Alaska,US,35,58.4253006,-135.7070007,America/Anchorage
PAGY,SGY,Skagway Airport,Skagway,Alaska,US,44,59.46009827,-135.3159943,America/Anchorage
PAGZ,GMT,Granite Mountain Air Station,Granite Mountain,Alaska,US,1313,65.40209961,-161.2810059,America/Anchorage
