aircraft_id,aircraft_manufacturer,model,msn,delivery_date,first_flight_date,build_year,current_status
23359,Boeing,737,34708,11-09-06,10-23-06,2006,Active
13833,Boeing,737,34709,12-04-06,11-16-06,2006,Active
32900,Boeing,737,34710,01-12-07,12-13-06,2006,Active
31236,Boeing,737,34713,05-22-06,05-11-06,2006,Active
34837,Boeing,737,34714,05-30-06,05-15-06,2006,Active
24817,Boeing,737,34753,01-26-07,01-15-07,2007,Active
33730,Boeing,737,34754,02-06-07,01-26-07,2007,Active
13782,Boeing,737,34755,02-21-07,02-07-07,2007,Active
35591,Boeing,737,34756,03-15-07,03-01-07,2007,Active
18137,Boeing,737,34757,04-18-07,04-04-07,2007,Active
7829,Boeing,737,34758,05-18-07,05-07-07,2007,Active
30962,Boeing,737,34759,07-18-07,07-02-07,2007,Active
32379,Boeing,737,34760,08-16-07,08-02-07,2007,Active
40663,Boeing,737,34761,10-25-07,09-24-07,2007,Active
804,Boeing,737,34762,11-09-07,10-25-07,2007,Active
37153,Boeing,737,34797,08-31-06,08-03-06,2006,Active
23628,Boeing,737,34798,04-17-06,04-03-06,2006,Active
21360,Boeing,737,34799,09-15-06,08-28-06,2006,Active
11311,Boeing,737,34800,10-24-06,10-10-06,2006,Active
34777,Boeing,737,34801,12-15-06,12-05-06,2006,Active
29874,Boeing,737,34802,02-06-07,01-23-07,2007,Active
3448,Boeing,737,34803,03-15-07,03-03-07,2007,Active
163,Boeing,737,34804,06-25-07,06-08-07,2007,Active
39564,Boeing,737,34805,08-27-07,08-10-07,2007,Active
18128,Boeing,737,34806,10-11-07,09-29-07,2007,Active
12581,Boeing,737,34807,06-01-06,03-20-06,2006,Active
15051,Boeing,737,34808,08-01-06,07-20-06,2006,Active
19363,Boeing,737,34809,02-27-07,12-11-06,2006,Active
35592,Boeing,737,34861,09-11-06,08-24-06,2006,Active
23820,Boeing,737,34862,11-01-06,10-20-06,2006,Active
9285,Boeing,737,34863,06-21-06,06-09-06,2006,Active
36196,Boeing,737,34864,06-28-06,06-16-06,2006,Active
6845,Boeing,737,34865,02-09-06,01-25-06,2006,Active
33118,Boeing,737,34896,02-07-06,01-20-06,2006,Active
19162,Boeing,737,34897,10-05-06,09-24-06,2006,Active
21358,Boeing,737,34898,11-10-06,11-02-06,2006,Active
37056,Boeing,737,34899,12-08-06,12-02-06,2006,Active
23480,Boeing,737,34900,01-26-07,01-19-07,2007,Active
10609,Boeing,737,34901,05-18-07,05-07-07,2007,Active
40098,Boeing,737,34902,06-29-07,06-20-07,2007,Active
9140,Boeing,737,34903,07-31-07,07-19-07,2007,Active
19166,Boeing,737,34904,08-10-07,07-27-07,2007,Active
24207,Boeing,737,34905,09-27-07,09-14-07,2007,Active
23455,Boeing,737,34948,10-28-06,09-28-06,2006,Active
6739,Boeing,737,34949,11-20-06,11-01-06,2006,Active
40477,Boeing,737,34951,07-31-06,07-17-06,2006,Active
38007,Boeing,737,34952,11-07-07,11-03-07,2007,Active
40242,Boeing,737,34953,12-17-07,12-11-07,2007,Active
24392,Boeing,737,34954,01-24-08,01-04-08,2008,Active
32389,Boeing,737,34955,02-12-08,02-04-08,2008,Active
40971,Boeing,737,34956,05-23-08,04-29-08,2008,Active
8702,Boeing,737,34957,06-26-08,06-01-08,2008,Active
33401,Boeing,737,34958,07-31-08,07-18-08,2008,Active
5150,Boeing,737,34959,08-29-08,08-15-08,2008,Active
3621,Boeing,737,34960,01-09-09,12-13-08,2008,Active
12451,Boeing,737,34961,12-24-08,12-02-08,2008,Active
24709,Boeing,737,34962,03-22-07,03-09-07,2007,Active
30932,Boeing,737,34963,04-19-07,04-04-07,2007,Active
10158,Boeing,737,34964,07-26-07,07-13-07,2007,Active
3371,Boeing,737,34965,08-09-07,07-23-07,2007,Active
10159,Boeing,737,34966,09-10-07,08-17-07,2007,Active
10517,Boeing,737,34967,04-19-07,04-03-07,2007,Active
10606,Boeing,737,34968,05-17-07,05-03-07,2007,Active
23225,Boeing,737,34969,06-20-07,06-05-07,2007,Active
25445,Boeing,737,34970,09-17-07,08-30-07,2007,Active
5222,Boeing,737,34971,10-11-07,09-25-07,2007,Active
12471,Boeing,737,34972,08-11-06,08-03-06,2006,Active
18044,Boeing,737,34973,08-21-06,08-08-06,2006,Active
28662,Boeing,737,34974,05-04-10,04-20-10,2010,Active
12184,Boeing,737,34975,05-13-10,04-28-10,2010,Active
14948,Boeing,737,34976,10-13-10,10-03-10,2010,Active
7179,Boeing,737,34977,10-29-10,10-20-10,2010,Active
14605,Boeing,737,34978,04-29-10,04-14-10,2010,Active
34468,Boeing,737,34979,05-07-10,04-23-10,2010,Active
5137,Boeing,737,34980,09-30-10,09-17-10,2010,Active
12433,Boeing,737,34981,09-30-10,09-16-10,2010,Active
20749,Boeing,737,34982,01-26-12,12-15-11,2011,Active
28603,Boeing,737,34983,09-28-10,09-14-10,2010,Active
23111,Boeing,737,34984,03-25-11,03-12-11,2011,Active
26561,Boeing,737,34985,03-31-11,03-17-11,2011,Active
17663,Boeing,737,34986,03-29-11,02-18-11,2011,Active
25433,Boeing,737,34987,03-29-11,03-03-11,2011,Active
10432,Boeing,737,34988,09-26-11,08-25-11,2011,Active
24557,Boeing,737,34989,09-29-11,09-15-11,2011,Active
37538,Boeing,737,34990,09-29-11,09-16-11,2011,Active
12967,Boeing,737,34991,09-27-11,09-15-11,2011,Active
7931,Boeing,737,34992,09-26-11,08-29-11,2011,Active
3952,Boeing,737,34993,12-20-11,10-10-11,2011,Active
40128,Boeing,737,34994,12-20-11,10-04-11,2011,Active
31233,Boeing,737,34995,12-15-11,09-20-11,2011,Active
15234,Boeing,737,34996,12-02-11,11-08-11,2011,Active
351,Boeing,737,34997,12-06-11,10-16-11,2011,Active
4994,Boeing,737,34998,12-06-11,10-16-11,2011,Active
7749,Boeing,737,34999,12-02-11,10-27-11,2011,Active
74,Boeing,737,35000,03-31-09,03-20-09,2009,Active
8810,Boeing,737,35001,03-31-09,03-18-09,2009,Active
88,Boeing,737,35002,03-16-09,03-03-09,2009,Active
39244,Boeing,737,35003,03-17-09,03-05-09,2009,Active
37601,Boeing,737,35004,03-17-09,03-04-09,2009,Active
22199,Boeing,737,35005,05-07-09,04-22-09,2009,Active
6279,Boeing,737,35006,04-30-09,04-15-09,2009,Active
40671,Boeing,737,35007,04-28-09,04-10-09,2009,Active
40654,Boeing,737,35008,04-30-09,04-16-09,2009,Active
34038,Boeing,737,35009,04-20-09,04-02-09,2009,Active
14426,Boeing,737,35010,04-20-09,04-02-09,2009,Active
3253,Boeing,737,35011,05-22-09,05-01-09,2009,Active
3619,Boeing,737,35012,06-05-09,05-20-09,2009,Active
37631,Boeing,737,35013,06-08-09,05-21-09,2009,Active
35414,Boeing,737,35014,05-29-09,05-17-09,2009,Active
4993,Boeing,737,35015,05-14-09,04-29-09,2009,Active
31715,Boeing,737,35016,05-29-09,05-14-09,2009,Active
14245,Boeing,737,35017,11-10-09,09-25-09,2009,Active
12221,Boeing,737,35018,11-05-09,10-19-09,2009,Active
23433,Boeing,737,35019,11-05-09,10-19-09,2009,Active
11380,Boeing,737,35020,11-06-09,10-22-09,2009,Active
38634,Boeing,737,35021,01-28-10,01-19-10,2010,Active
2529,Boeing,737,35022,01-14-10,12-16-09,2009,Active
34634,Boeing,737,35023,01-21-10,01-16-10,2010,Active
38009,Boeing,737,35024,01-22-10,01-06-10,2010,Active
4441,Boeing,737,35025,01-25-10,01-08-10,2010,Active
32271,Boeing,737,35026,02-25-10,02-09-10,2010,Active
5899,Boeing,737,35027,03-05-10,02-18-10,2010,Active
6333,Boeing,737,35028,03-05-10,02-21-10,2010,Active
17300,Boeing,737,35029,04-28-10,04-16-10,2010,Active
34633,Boeing,737,35030,03-26-10,03-12-10,2010,Active
10666,Boeing,737,35031,04-15-10,03-25-10,2010,Active
38823,Boeing,737,35032,04-16-10,04-05-10,2010,Active
18549,Boeing,737,35033,10-29-10,10-18-10,2010,Active
1106,Boeing,737,35034,10-29-10,10-22-10,2010,Active
3955,Boeing,737,35035,02-07-12,01-28-12,2012,Active
27399,Boeing,737,35036,01-28-11,01-15-11,2011,Active
38653,Boeing,737,35037,01-25-11,01-11-11,2011,Active
34092,Boeing,737,35038,01-25-11,01-10-11,2011,Active
37663,Boeing,737,35039,02-10-11,01-29-11,2011,Active
6332,Boeing,737,35040,02-09-11,01-26-11,2011,Active
4421,Boeing,737,35041,02-03-11,01-21-11,2011,Active
37150,Boeing,737,35042,02-25-11,02-11-11,2011,Active
23753,Boeing,737,35043,12-16-11,09-27-11,2011,Active
319,Boeing,737,35044,08-11-06,07-30-06,2006,Active
1700,Boeing,737,35045,09-19-06,09-01-06,2006,Active
2685,Boeing,737,35046,11-10-06,10-31-06,2006,Active
14993,Boeing,737,35047,12-15-06,11-29-06,2006,Active
34788,Boeing,737,35048,02-28-07,02-15-07,2007,Active
1923,Boeing,737,35049,05-22-07,05-13-07,2007,Active
8370,Boeing,737,35050,06-28-07,06-14-07,2007,Active
32538,Boeing,737,35051,08-30-07,08-15-07,2007,Active
8650,Boeing,737,35052,10-27-07,10-12-07,2007,Active
33875,Boeing,737,35053,11-29-07,11-16-07,2007,Active
32734,Boeing,737,35054,05-28-09,05-12-09,2009,Active
33145,Boeing,737,35055,09-03-09,08-22-09,2009,Active
23906,Boeing,737,35056,11-16-09,11-04-09,2009,Active
8678,Boeing,737,35057,08-12-09,07-28-09,2009,Active
5128,Boeing,737,35058,01-25-10,01-07-10,2010,Active
33554,Boeing,737,35063,12-21-07,12-11-07,2007,Active
18610,Boeing,737,35064,01-31-08,01-21-08,2008,Active
23711,Boeing,737,35065,04-03-08,03-18-08,2008,Active
19102,Boeing,737,35066,08-27-08,08-01-08,2008,Active
27626,Boeing,737,35067,11-01-07,11-21-07,2007,Active
32263,Boeing,737,35068,08-08-07,07-24-07,2007,Active
23862,Boeing,737,35069,10-27-06,10-09-06,2006,Written Off
18666,Boeing,737,35070,11-28-06,11-15-06,2006,Active
36578,Boeing,737,35071,12-21-06,12-12-06,2006,Active
39241,Boeing,737,35072,01-22-07,01-07-07,2007,Active
14955,Boeing,737,35073,03-09-07,02-22-07,2007,Active
12225,Boeing,737,35074,03-27-07,03-09-07,2007,Active
36910,Boeing,737,35075,06-15-07,05-31-07,2007,Active
31533,Boeing,737,35076,09-20-07,08-31-07,2007,Active
32074,Boeing,737,35077,10-29-07,10-12-07,2007,Active
37230,Boeing,737,35078,11-08-07,10-26-07,2007,Active
38812,Boeing,737,35079,03-31-08,03-14-08,2008,Active
1980,Boeing,737,35080,02-22-08,02-11-08,2008,Active
31591,Boeing,737,35081,02-25-08,02-06-08,2008,Active
12429,Boeing,737,35082,03-27-08,03-14-08,2008,Active
33905,Boeing,737,35083,03-10-08,02-27-08,2008,Active
18045,Boeing,737,35084,04-03-08,03-20-08,2008,Active
11357,Boeing,737,35085,04-02-08,03-18-08,2008,Active
27914,Boeing,737,35086,05-20-08,05-06-08,2008,Active
31371,Boeing,737,35087,05-12-08,04-27-08,2008,Active
33407,Boeing,737,35088,12-29-08,12-16-08,2008,Active
31740,Boeing,737,35089,09-14-06,08-25-06,2006,Active
8378,Boeing,737,35090,10-11-06,09-28-06,2006,Active
6812,Boeing,737,35091,11-09-06,10-13-06,2006,Active
6055,Boeing,737,35092,01-26-07,01-11-07,2007,Active
32960,Boeing,737,35093,02-13-07,02-02-07,2007,Active
12033,Boeing,737,35094,03-21-07,03-08-07,2007,Active
25542,Boeing,737,35095,06-22-07,06-08-07,2007,Active
33573,Boeing,737,35096,07-31-07,07-17-07,2007,Active
2989,Boeing,737,35097,08-10-07,07-25-07,2007,Active
39721,Boeing,737,35098,08-24-07,08-11-07,2007,Active
8628,Boeing,737,35099,11-19-07,11-07-07,2007,Active
38450,Boeing,737,35100,11-02-07,10-21-07,2007,Active
10211,Boeing,737,35101,12-12-07,11-28-07,2007,Active
5144,Boeing,737,35102,01-09-08,12-12-07,2007,Active
40546,Boeing,737,35103,11-09-06,10-25-06,2006,Active
1544,Boeing,737,35104,01-31-08,01-14-08,2008,Active
25682,Boeing,737,35105,02-01-08,01-18-08,2008,Active
10465,Boeing,737,35106,03-03-08,02-18-08,2008,Active
12291,Boeing,737,35107,03-17-08,03-01-08,2008,Active
32381,Boeing,737,35108,03-27-08,03-10-08,2008,Active
31513,Boeing,737,35109,12-07-06,11-21-06,2006,Active
35978,Boeing,737,35110,12-28-06,12-17-06,2006,Active
14196,Boeing,737,35111,07-28-06,07-14-06,2006,Active
34565,Boeing,737,35112,08-11-06,07-28-06,2006,Active
36520,Boeing,737,35113,08-17-06,08-03-06,2006,Active
14583,Boeing,737,35114,09-06-06,08-18-06,2006,Active
24432,Boeing,737,35115,10-10-06,09-25-06,2006,Active
12692,Boeing,737,35116,10-19-06,10-05-06,2006,Active
22984,Boeing,737,35117,12-05-06,11-18-06,2006,Active
14173,Boeing,737,35118,01-16-07,12-20-06,2006,Active
7722,Boeing,737,35119,05-30-07,05-14-07,2007,Active
6090,Boeing,737,35120,06-19-07,05-31-07,2007,Active
36905,Boeing,737,35121,07-27-07,07-10-07,2007,Active
35974,Boeing,737,35122,08-21-07,07-30-07,2007,Active
32864,Boeing,737,35123,09-11-07,08-29-07,2007,Active
32397,Boeing,737,35124,12-11-07,11-20-07,2007,Active
39396,Boeing,737,35125,06-05-08,05-25-08,2008,Active
34155,Boeing,737,35126,02-11-09,01-30-09,2009,Active
10382,Boeing,737,35127,01-15-10,06-30-09,2009,Active
27328,Boeing,737,35131,04-19-07,04-10-07,2007,Active
2681,Boeing,737,35132,05-30-07,05-18-07,2007,Active
26546,Boeing,737,35133,07-09-07,06-22-07,2007,Active
34165,Boeing,737,35134,01-23-07,01-04-07,2007,Active
2415,Boeing,737,35135,12-03-07,11-20-07,2007,Active
9226,Boeing,737,35136,12-17-07,12-03-07,2007,Active
6814,Boeing,737,35137,01-16-08,12-20-07,2007,Active
15246,Boeing,737,35138,02-04-08,01-17-08,2008,Active
3061,Boeing,737,35139,03-10-08,02-27-08,2008,Active
14365,Boeing,737,35140,04-21-08,04-12-08,2008,Active
22758,Boeing,737,35141,05-14-08,05-05-08,2008,Active
40759,Boeing,737,35142,07-11-08,07-01-08,2008,Active
41117,Boeing,737,35143,12-20-08,12-11-08,2008,Active
33303,Boeing,737,35144,06-27-08,06-16-08,2008,Active
33275,Boeing,737,35145,03-26-09,03-12-09,2009,Active
14929,Boeing,737,35146,04-17-09,04-05-09,2009,Active
2682,Boeing,737,35147,04-14-09,03-30-09,2009,Active
8571,Boeing,737,35148,01-30-09,01-17-09,2009,Active
6978,Boeing,737,35149,02-28-09,02-14-09,2009,Active
13003,Boeing,737,35150,03-07-09,02-18-09,2009,Active
36461,Boeing,737,35175,06-28-06,06-16-06,2006,Active
37612,Boeing,737,35176,08-07-06,07-24-06,2006,Active
36068,Boeing,737,35177,08-29-06,08-11-06,2006,Active
9180,Boeing,737,35178,10-26-06,08-11-06,2006,Active
23687,Boeing,737,35179,10-12-06,09-26-06,2006,Active
35781,Boeing,737,35180,10-30-06,10-16-06,2006,Active
34834,Boeing,737,35181,12-19-06,12-04-06,2006,Active
21357,Boeing,737,35182,01-29-07,01-15-07,2007,Active
40035,Boeing,737,35183,01-26-07,01-16-07,2007,Active
35729,Boeing,737,35184,03-05-07,02-14-07,2007,Active
36885,Boeing,737,35185,03-20-07,03-06-07,2007,Active
35735,Boeing,737,35186,03-28-07,03-13-07,2007,Active
39990,Boeing,737,35187,03-29-07,03-22-07,2007,Active
31638,Boeing,737,35188,05-15-07,05-04-07,2007,Active
35748,Boeing,737,35189,10-04-07,09-15-07,2007,Active
24463,Boeing,737,35190,02-13-08,01-29-08,2008,Active
21361,Boeing,737,35191,03-26-08,03-12-08,2008,Active
40918,Boeing,737,35192,09-10-08,08-21-08,2008,Active
40102,Boeing,737,35193,09-22-08,08-24-08,2008,Active
3170,Boeing,737,35194,03-02-09,02-13-09,2009,Active
8851,Boeing,737,35195,03-30-09,03-15-09,2009,Active
5147,Boeing,737,35196,04-08-09,03-25-09,2009,Active
10143,Boeing,737,35197,01-09-09,12-31-08,2008,Active
33784,Boeing,737,35198,04-12-10,03-19-10,2010,Active
40303,Boeing,737,35199,05-27-10,05-13-10,2010,Active
29867,Boeing,737,35200,02-22-11,02-07-11,2011,Active
40254,Boeing,737,35201,01-25-11,12-15-10,2010,Active
18469,Boeing,737,35202,01-24-11,01-07-11,2011,Active
3542,Boeing,737,35203,01-23-12,01-05-12,2012,Active
35762,Boeing,737,35204,02-02-12,01-23-12,2012,Active
27589,Boeing,737,35205,03-25-13,03-12-13,2013,Active
2315,Boeing,737,35206,05-06-13,04-08-13,2013,Active
34119,Boeing,737,35209,10-10-06,09-21-06,2006,Active
23671,Boeing,737,35210,12-11-06,11-27-06,2006,Active
34936,Boeing,737,35211,01-11-07,12-14-06,2006,Active
7944,Boeing,737,35212,05-31-07,05-19-07,2007,Active
12417,Boeing,737,35213,06-26-07,06-15-07,2007,Active
10489,Boeing,737,35214,06-30-07,06-21-07,2007,Active
38242,Boeing,737,35215,06-29-07,06-19-07,2007,Active
23182,Boeing,737,35216,07-18-07,07-02-07,2007,Active
27932,Boeing,737,35217,08-22-07,08-09-07,2007,Active
22761,Boeing,737,35218,08-08-07,07-24-07,2007,Active
38699,Boeing,737,35219,09-06-07,08-22-07,2007,Active
32774,Boeing,737,35220,10-22-07,09-29-07,2007,Active
23399,Boeing,737,35221,11-26-07,11-08-07,2007,Active
350,Boeing,737,35222,12-14-07,12-02-07,2007,Active
11306,Boeing,737,35223,04-30-08,03-17-08,2008,Active
34895,Boeing,737,35224,05-21-08,05-07-08,2008,Active
37137,Boeing,737,35225,05-02-08,04-16-08,2008,Active
29175,Boeing,737,35226,06-19-08,06-03-08,2008,Active
19216,Boeing,737,35227,05-30-08,05-14-08,2008,Active
15821,Boeing,737,35228,06-04-08,05-20-08,2008,Active
16163,Boeing,737,35238,08-24-06,05-31-06,2006,Active
9598,Boeing,737,35271,03-20-08,03-08-08,2008,Active
32733,Boeing,737,35272,03-06-08,02-21-08,2008,Active
21377,Boeing,737,35273,04-21-08,04-11-08,2008,Active
24500,Boeing,737,35274,04-11-08,03-29-08,2008,Active
8573,Boeing,737,35275,05-12-08,04-25-08,2008,Active
14928,Boeing,737,35276,05-15-08,05-02-08,2008,Active
4832,Boeing,737,35277,05-28-08,05-15-08,2008,Active
23854,Boeing,737,35278,06-04-08,05-15-08,2008,Active
23479,Boeing,737,35279,06-27-08,05-22-08,2008,Active
28340,Boeing,737,35280,06-10-08,05-21-08,2008,Active
34785,Boeing,737,35281,08-26-08,08-11-08,2008,Active
35785,Boeing,737,35282,04-29-08,04-19-08,2008,Active
8385,Boeing,737,35283,12-18-08,11-13-08,2008,Active
32601,Boeing,737,35284,12-18-08,09-05-08,2008,Active
13675,Boeing,737,35285,01-21-09,12-28-08,2008,Active
2688,Boeing,737,35286,01-13-09,12-08-08,2008,Active
9107,Boeing,737,35287,02-20-09,01-29-09,2009,Active
34894,Boeing,737,35288,02-12-09,02-04-09,2009,Active
25163,Boeing,737,35289,02-20-09,02-09-09,2009,Active
32631,Boeing,737,35290,03-02-09,02-12-09,2009,Active
12929,Boeing,737,35327,02-04-10,10-12-09,2009,Active
6633,Boeing,737,35328,02-22-10,02-10-10,2010,Active
18411,Boeing,737,35329,06-23-10,06-16-10,2010,Active
37608,Boeing,737,35330,11-14-06,10-31-06,2006,Active
35745,Boeing,737,35331,01-23-07,01-14-07,2007,Active
14994,Boeing,737,35332,04-11-07,03-22-07,2007,Active
33006,Boeing,737,35333,05-07-07,04-24-07,2007,Active
35760,Boeing,737,35334,06-18-07,06-03-07,2007,Active
23492,Boeing,737,35335,10-21-07,09-25-07,2007,Active
4104,Boeing,737,35336,12-03-07,11-14-07,2007,Active
32077,Boeing,737,35337,01-14-08,12-17-07,2007,Active
24444,Boeing,737,35338,02-25-08,02-14-08,2008,Active
1231,Boeing,737,35339,02-11-08,01-29-08,2008,Active
6367,Boeing,737,35340,04-10-08,03-25-08,2008,Active
7118,Boeing,737,35341,05-01-08,04-07-08,2008,Active
12208,Boeing,737,35342,06-19-08,05-27-08,2008,Active
1954,Boeing,737,35343,08-21-08,08-06-08,2008,Active
7156,Boeing,737,35344,10-16-08,08-28-08,2008,Active
9132,Boeing,737,35345,12-19-08,12-08-08,2008,Active
8402,Boeing,737,35346,03-04-09,02-22-09,2009,Active
19596,Boeing,737,35347,03-11-09,02-23-09,2009,Active
25474,Boeing,737,35348,04-15-09,03-30-09,2009,Active
8860,Boeing,737,35349,07-25-09,06-24-09,2009,Active
15838,Boeing,737,35350,07-29-09,07-13-09,2009,Active
25341,Boeing,737,35351,09-23-09,08-10-09,2009,Active
18497,Boeing,737,35352,10-15-09,09-28-09,2009,Active
38632,Boeing,737,35353,12-23-09,11-12-09,2009,Active
14934,Boeing,737,35354,12-23-09,11-23-09,2009,Active
8806,Boeing,737,35355,02-01-10,01-13-10,2010,Active
11983,Boeing,737,35356,03-09-10,02-22-10,2010,Active
5833,Boeing,737,35357,05-24-10,05-06-10,2010,Active
23813,Boeing,737,35358,06-24-10,06-10-10,2010,Active
2206,Boeing,737,35359,07-22-10,07-07-10,2010,Active
11814,Boeing,737,35360,09-29-06,09-05-06,2006,Active
34110,Boeing,737,35361,10-16-06,10-02-06,2006,Active
30139,Boeing,737,35362,11-20-06,10-30-06,2006,Active
31659,Boeing,737,35363,10-10-06,09-25-06,2006,Active
5341,Boeing,737,35364,02-05-07,01-09-07,2007,Active
8313,Boeing,737,35365,02-28-07,02-12-07,2007,Active
29817,Boeing,737,35366,03-30-07,03-17-07,2007,Active
23478,Boeing,737,35367,04-16-07,04-02-07,2007,Active
9899,Boeing,737,35368,05-14-07,05-07-07,2007,Active
9278,Boeing,737,35369,05-24-07,05-13-07,2007,Active
35257,Boeing,737,35370,06-28-07,06-11-07,2007,Active
37582,Boeing,737,35371,06-29-07,06-12-07,2007,Active
17934,Boeing,737,35372,06-18-07,06-02-07,2007,Active
14941,Boeing,737,35373,04-27-09,04-13-09,2009,Active
10381,Boeing,737,35374,06-23-09,06-15-09,2009,Active
475,Boeing,737,35375,07-13-07,06-25-07,2007,Active
23320,Boeing,737,35376,07-25-07,07-12-07,2007,Active
23020,Boeing,737,35377,07-30-09,07-17-09,2009,Active
11950,Boeing,737,35378,08-13-07,07-26-07,2007,Active
3585,Boeing,737,35379,07-13-09,06-25-09,2009,Active
5138,Boeing,737,35380,09-10-07,08-23-07,2007,Active
36449,Boeing,737,35381,10-11-07,09-26-07,2007,Active
40577,Boeing,737,35382,09-23-09,09-05-09,2009,Active
22594,Boeing,737,35383,08-25-09,08-10-09,2009,Active
6631,Boeing,737,35384,12-03-07,11-09-07,2007,Active
8590,Boeing,737,35385,01-22-08,01-07-08,2008,Active
9275,Boeing,737,35386,10-23-09,10-08-09,2009,Active
36969,Boeing,737,35387,09-29-09,09-14-09,2009,Active
18573,Boeing,737,35388,01-25-10,01-11-10,2010,Active
23542,Boeing,737,35389,01-19-10,01-06-10,2010,Active
16764,Boeing,737,35478,04-17-07,05-17-06,2006,Active
37268,Boeing,737,35485,04-17-09,04-06-09,2009,Active
18452,Boeing,737,35486,05-20-09,05-07-09,2009,Active
2632,Boeing,737,35487,06-22-09,06-09-09,2009,Active
31306,Boeing,737,35493,04-27-11,03-14-11,2011,Active
31332,Boeing,737,35496,04-30-12,04-17-12,2012,Active
31008,Boeing,737,35502,07-19-07,07-03-07,2007,Active
30509,Boeing,737,35503,07-31-07,07-13-07,2007,Active
9898,Boeing,737,35504,09-06-07,08-16-07,2007,Active
22889,Boeing,737,35505,11-16-07,11-01-07,2007,Active
36430,Boeing,737,35527,05-23-08,05-07-08,2008,Active
14597,Boeing,737,35528,06-06-08,05-30-08,2008,Active
34593,Boeing,737,35529,07-23-08,07-08-08,2008,Active
36505,Boeing,737,35530,08-23-08,08-05-08,2008,Active
30677,Boeing,737,35531,09-10-08,08-21-08,2008,Active
12425,Boeing,737,35532,03-31-09,03-13-09,2009,Active
32868,Boeing,737,35533,05-14-09,04-29-09,2009,Active
1931,Boeing,737,35534,08-31-09,08-10-09,2009,Active
14966,Boeing,737,35535,05-11-09,04-23-09,2009,Active
5585,Boeing,737,35536,09-08-09,08-21-09,2009,Active
38973,Boeing,737,35549,03-07-07,02-20-07,2007,Active
38376,Boeing,737,35550,04-04-07,03-21-07,2007,Active
4423,Boeing,737,35551,04-13-07,03-30-07,2007,Active
40454,Boeing,737,35552,05-15-07,05-02-07,2007,Active
23329,Boeing,737,35553,05-30-07,05-21-07,2007,Active
14575,Boeing,737,35554,11-01-06,10-23-06,2006,Active
33066,Boeing,737,35558,09-29-06,09-13-06,2006,Active
33533,Boeing,737,35559,12-01-06,11-09-06,2006,Active
35139,Boeing,737,35560,11-16-07,10-29-07,2007,Active
12445,Boeing,737,35561,09-05-07,08-21-07,2007,Active
